Client ID,Service Start Date,pass/fail
7759,3/18/2019,fail
80,3/18/2019,fail
2458,3/18/2019,fail
2633,3/18/2019,fail
9143,3/18/2019,fail
8840,3/18/2019,fail
4444,4/9/2019,fail
81,4/9/2019,fail
8479,4/8/2019,fail
2283,4/8/2019,fail
81,4/9/2019,fail
80,4/9/2019,fail
81,4/10/2019,fail
80,4/10/2019,fail
16782,7/3/2022,fail
9621,4/8/2019,fail
9655,4/9/2019,fail
166,4/9/2019,fail
9082,4/9/2019,fail
8490,4/10/2019,fail
7766,4/10/2019,fail
9429,7/15/2019,fail
80,4/8/2019,fail
4444,4/9/2019,fail
1435,3/18/2019,fail
172,3/18/2019,fail
5861,3/18/2019,fail
8049,3/18/2019,fail
7766,3/18/2019,fail
80,3/15/2019,fail
752,3/15/2019,fail
832,3/15/2019,fail
4305,3/15/2019,fail
8049,3/15/2019,fail
7766,3/15/2019,fail
81,4/8/2019,fail
8490,4/8/2019,fail
5721,4/9/2019,fail
9655,4/19/2019,fail
5861,4/19/2019,fail
6879,4/25/2019,fail
4444,4/30/2019,fail
9621,4/25/2019,fail
945,4/25/2019,fail
16782,7/3/2022,fail
7069,4/19/2019,fail
6899,4/19/2019,fail
7766,4/19/2019,fail
80,4/30/2019,fail
8479,4/25/2019,fail
832,4/25/2019,fail
9655,4/26/2019,fail
4530,4/25/2019,fail
7008,4/26/2019,fail
7759,4/30/2019,fail
16782,7/3/2022,fail
8490,4/19/2019,fail
38,7/23/2019,fail
4305,7/23/2019,fail
8171,7/23/2019,fail
8479,7/23/2019,fail
9624,4/10/2019,fail
9655,4/19/2019,fail
4305,4/19/2019,fail
9143,4/22/2019,fail
9655,4/25/2019,fail
8490,4/25/2019,fail
9621,4/25/2019,fail
8840,4/25/2019,fail
1704,4/30/2019,fail
6372,4/30/2019,fail
4530,4/30/2019,fail
2458,3/21/2019,fail
8840,3/21/2019,fail
8479,3/21/2019,fail
8490,3/21/2019,fail
10293,3/21/2019,fail
8840,3/21/2019,fail
8490,3/21/2019,fail
8479,3/21/2019,fail
2283,3/21/2019,fail
81,3/21/2019,fail
80,3/21/2019,fail
6590,3/21/2019,fail
4530,3/21/2019,fail
5380,3/20/2019,fail
81,3/21/2019,fail
80,3/21/2019,fail
8680,3/21/2019,fail
752,3/21/2019,fail
10396,3/21/2019,fail
10401,3/20/2019,fail
9565,3/20/2019,fail
1435,3/20/2019,fail
2440,3/20/2019,fail
752,3/20/2019,fail
5861,3/20/2019,fail
4305,3/20/2019,fail
5861,3/20/2019,fail
8490,3/20/2019,fail
16132,7/3/2022,fail
81,3/20/2019,fail
80,3/20/2019,fail
5721,3/20/2019,fail
9935,3/20/2019,fail
166,3/20/2019,fail
81,3/20/2019,fail
8596,3/20/2019,fail
4506,3/20/2019,fail
9808,3/19/2019,fail
6356,3/19/2019,fail
81,3/19/2019,fail
80,3/19/2019,fail
6949,3/19/2019,fail
166,3/19/2019,fail
7766,4/10/2019,fail
6082,4/10/2019,fail
6899,6/19/2019,fail
4305,6/21/2019,fail
16132,7/3/2022,fail
80,6/21/2019,fail
2283,6/21/2019,fail
9655,6/23/2019,fail
4219,6/23/2019,fail
4195,6/23/2019,fail
2030,6/24/2019,fail
4506,6/24/2019,fail
9143,4/25/2019,fail
8479,4/25/2019,fail
752,4/26/2019,fail
80,4/26/2019,fail
8680,7/15/2019,fail
9558,7/3/2022,fail
305,7/15/2019,fail
4506,7/15/2019,fail
9655,7/23/2019,fail
4506,4/10/2019,fail
537,4/26/2019,fail
4306,4/26/2019,fail
2161,4/26/2019,fail
81,4/26/2019,fail
81,4/30/2019,fail
752,7/15/2019,fail
38,7/15/2019,fail
8659,4/10/2019,fail
7019,3/26/2019,fail
10293,3/26/2019,fail
1704,4/26/2019,fail
934,4/26/2019,fail
4305,7/15/2019,fail
8049,3/26/2019,fail
8479,3/26/2019,fail
8490,3/26/2019,fail
8840,3/26/2019,fail
6462,3/26/2019,fail
6462,3/26/2019,fail
5503,3/25/2019,fail
4305,3/25/2019,fail
166,3/25/2019,fail
752,3/25/2019,fail
8479,3/27/2019,fail
8490,3/27/2019,fail
9621,3/27/2019,fail
6590,3/27/2019,fail
752,3/27/2019,fail
6372,4/26/2019,fail
1704,4/26/2019,fail
6372,4/26/2019,fail
7069,4/10/2019,fail
6879,4/11/2019,fail
10389,4/26/2019,fail
80,7/15/2019,fail
2476,3/27/2019,fail
9242,3/27/2019,fail
166,4/10/2019,fail
166,4/10/2019,fail
81,4/26/2019,fail
9655,7/15/2019,fail
8839,7/15/2019,fail
8490,4/11/2019,fail
80,7/15/2019,fail
8680,7/15/2019,fail
4506,7/15/2019,fail
10362,7/15/2019,fail
81,6/21/2019,fail
9655,6/21/2019,fail
305,6/23/2019,fail
305,6/23/2019,fail
80,6/24/2019,fail
2283,6/24/2019,fail
619,7/15/2019,fail
9558,7/3/2022,fail
9558,7/3/2022,fail
9429,6/20/2019,fail
9655,6/20/2019,fail
5222,6/20/2019,fail
752,6/20/2019,fail
13655,7/3/2022,fail
13655,7/3/2022,fail
8490,6/24/2019,fail
2283,6/20/2019,fail
832,6/20/2019,fail
4219,6/23/2019,fail
4530,6/24/2019,fail
9429,6/24/2019,fail
6724,6/12/2019,fail
6724,6/12/2019,fail
80,6/12/2019,fail
1704,5/6/2019,fail
1704,5/6/2019,fail
65,6/12/2019,fail
8490,6/12/2019,fail
8490,6/12/2019,fail
9143,6/12/2019,fail
8479,6/12/2019,fail
8479,6/12/2019,fail
8479,6/20/2019,fail
9143,6/24/2019,fail
4444,6/24/2019,fail
8490,6/24/2019,fail
9429,6/24/2019,fail
9143,6/12/2019,fail
9429,6/12/2019,fail
7631,6/12/2019,fail
10363,6/7/2019,fail
10363,6/12/2019,fail
619,6/6/2019,fail
166,6/6/2019,fail
10362,6/13/2019,fail
4444,6/13/2019,fail
9429,6/13/2019,fail
8490,6/13/2019,fail
8490,6/13/2019,fail
4426,6/13/2019,fail
6724,6/13/2019,fail
4426,6/13/2019,fail
166,6/13/2019,fail
4305,6/13/2019,fail
832,6/13/2019,fail
8490,6/13/2019,fail
832,6/13/2019,fail
2283,6/20/2019,fail
9429,6/20/2019,fail
4219,6/20/2019,fail
8840,6/24/2019,fail
752,6/14/2019,fail
10917,6/14/2019,fail
166,6/14/2019,fail
9634,6/14/2019,fail
80,6/14/2019,fail
80,6/14/2019,fail
1318,6/14/2019,fail
81,6/20/2019,fail
619,6/20/2019,fail
4219,6/20/2019,fail
9655,6/20/2019,fail
80,6/20/2019,fail
7069,6/14/2019,fail
2440,6/17/2019,fail
2283,6/17/2019,fail
2283,6/17/2019,fail
5025,6/17/2019,fail
4306,6/17/2019,fail
7008,6/24/2019,fail
9655,6/24/2019,fail
934,6/24/2019,fail
5944,11/11/2019,fail
7631,11/11/2019,fail
4530,11/11/2019,fail
10363,5/1/2019,fail
10363,5/1/2019,fail
80,5/1/2019,fail
81,5/1/2019,fail
5222,5/1/2019,fail
1704,5/1/2019,fail
6372,5/1/2019,fail
832,5/1/2019,fail
4530,5/1/2019,fail
9619,5/1/2019,fail
8490,5/1/2019,fail
10529,5/1/2019,fail
6862,5/1/2019,fail
5721,5/1/2019,fail
2440,5/1/2019,fail
4530,5/1/2019,fail
4530,5/1/2019,fail
8490,5/1/2019,fail
1864,5/1/2019,fail
8169,5/1/2019,fail
9655,5/2/2019,fail
6372,5/2/2019,fail
81,5/2/2019,fail
80,5/2/2019,fail
1704,5/2/2019,fail
832,5/2/2019,fail
1865,5/2/2019,fail
9655,5/2/2019,fail
8490,5/2/2019,fail
8169,5/2/2019,fail
8680,5/2/2019,fail
80,5/2/2019,fail
1083,5/2/2019,fail
10362,5/2/2019,fail
81,5/2/2019,fail
1864,5/2/2019,fail
80,5/2/2019,fail
9621,5/6/2019,fail
6372,5/2/2019,fail
1704,5/2/2019,fail
4444,5/2/2019,fail
4530,5/2/2019,fail
1865,5/2/2019,fail
7759,5/2/2019,fail
1083,5/2/2019,fail
305,5/2/2019,fail
5861,5/3/2019,fail
4306,5/3/2019,fail
4306,5/3/2019,fail
9655,5/3/2019,fail
2283,5/3/2019,fail
4305,5/3/2019,fail
832,5/3/2019,fail
10363,5/3/2019,fail
10363,5/6/2019,fail
10363,5/6/2019,fail
80,5/6/2019,fail
81,5/6/2019,fail
8479,5/6/2019,fail
8479,5/6/2019,fail
8479,5/6/2019,fail
8490,5/6/2019,fail
8171,5/6/2019,fail
1704,5/6/2019,fail
6372,5/6/2019,fail
2274,5/7/2019,fail
1864,5/7/2019,fail
1864,5/7/2019,fail
1704,5/7/2019,fail
752,5/7/2019,fail
8490,5/7/2019,fail
752,5/8/2019,fail
80,5/8/2019,fail
7766,5/8/2019,fail
832,5/8/2019,fail
10474,5/8/2019,fail
1864,5/8/2019,fail
7766,5/8/2019,fail
10661,6/18/2019,fail
6899,6/18/2019,fail
9634,6/18/2019,fail
752,6/17/2019,fail
832,6/17/2019,fail
6724,6/17/2019,fail
4306,6/18/2019,fail
4306,6/18/2019,fail
6724,6/18/2019,fail
4885,6/18/2019,fail
80,6/18/2019,fail
8840,5/8/2019,fail
832,5/8/2019,fail
305,5/8/2019,fail
8479,5/9/2019,fail
8490,5/9/2019,fail
752,6/17/2019,fail
4444,6/17/2019,fail
6724,6/17/2019,fail
7069,6/18/2019,fail
81,6/18/2019,fail
8490,5/8/2019,fail
9621,5/9/2019,fail
9655,5/9/2019,fail
1704,5/9/2019,fail
81,5/9/2019,fail
10661,5/9/2019,fail
4302,5/9/2019,fail
7069,5/9/2019,fail
6899,5/9/2019,fail
8479,5/9/2019,fail
8490,5/9/2019,fail
10661,5/9/2019,fail
9621,5/9/2019,fail
1864,5/9/2019,fail
7069,5/9/2019,fail
6899,5/9/2019,fail
80,5/9/2019,fail
10474,5/9/2019,fail
1083,5/9/2019,fail
10661,5/28/2019,fail
537,5/28/2019,fail
8490,5/28/2019,fail
6724,5/28/2019,fail
80,5/31/2019,fail
9499,5/31/2019,fail
13655,7/3/2022,fail
5222,5/31/2019,fail
9781,5/31/2019,fail
10474,5/31/2019,fail
10761,5/31/2019,fail
6724,6/1/2019,fail
537,6/1/2019,fail
9655,6/3/2019,fail
3868,6/17/2019,fail
1083,7/23/2019,fail
856,6/17/2019,fail
7759,6/1/2019,fail
2283,6/17/2019,fail
2161,5/28/2019,fail
5222,6/1/2019,fail
166,6/3/2019,fail
10363,5/30/2019,fail
832,6/3/2019,fail
832,6/17/2019,fail
619,6/17/2019,fail
7069,5/30/2019,fail
1704,5/30/2019,fail
5877,5/30/2019,fail
9655,6/3/2019,fail
10474,5/10/2019,fail
934,5/10/2019,fail
8479,5/10/2019,fail
8490,5/10/2019,fail
9621,5/10/2019,fail
1704,5/10/2019,fail
3907,5/10/2019,fail
537,5/10/2019,fail
832,5/10/2019,fail
10474,5/10/2019,fail
9499,5/10/2019,fail
9499,5/10/2019,fail
13655,7/3/2022,fail
934,5/10/2019,fail
81,5/10/2019,fail
6372,5/10/2019,fail
4781,5/13/2019,fail
4506,5/13/2019,fail
305,5/13/2019,fail
8840,5/13/2019,fail
8597,5/13/2019,fail
12230,5/10/2019,fail
81,5/30/2019,fail
2161,5/30/2019,fail
80,5/13/2019,fail
8800,5/13/2019,fail
166,5/13/2019,fail
4302,5/30/2019,fail
9429,6/3/2019,fail
7759,6/3/2019,fail
832,5/13/2019,fail
832,5/13/2019,fail
10617,5/13/2019,fail
7766,5/13/2019,fail
8479,5/13/2019,fail
8840,5/13/2019,fail
7766,5/13/2019,fail
1704,5/13/2019,fail
81,5/13/2019,fail
10363,5/13/2019,fail
8680,5/13/2019,fail
8840,5/13/2019,fail
4283,5/14/2019,fail
832,5/14/2019,fail
832,5/14/2019,fail
945,5/14/2019,fail
9634,5/14/2019,fail
9655,5/14/2019,fail
7759,5/14/2019,fail
5861,5/14/2019,fail
5861,5/14/2019,fail
4444,5/14/2019,fail
832,5/14/2019,fail
8479,5/14/2019,fail
80,6/3/2019,fail
4444,6/3/2019,fail
10474,6/5/2019,fail
12230,5/14/2019,fail
5222,6/4/2019,fail
4444,6/5/2019,fail
5861,6/5/2019,fail
5861,6/5/2019,fail
5222,6/5/2019,fail
752,6/5/2019,fail
8680,5/15/2019,fail
80,5/15/2019,fail
166,5/15/2019,fail
537,5/15/2019,fail
7069,6/3/2019,fail
6146,6/4/2019,fail
7759,6/4/2019,fail
2642,6/4/2019,fail
619,6/5/2019,fail
4781,6/5/2019,fail
80,6/5/2019,fail
80,6/24/2019,fail
9655,5/15/2019,fail
10293,6/4/2019,fail
80,6/4/2019,fail
5000,6/4/2019,fail
6899,6/4/2019,fail
166,6/4/2019,fail
80,6/4/2019,fail
794,6/5/2019,fail
3333,5/15/2019,fail
7631,5/15/2019,fail
9655,5/15/2019,fail
8597,5/15/2019,fail
4306,5/15/2019,fail
537,5/15/2019,fail
6082,5/15/2019,fail
9655,6/24/2019,fail
5944,5/16/2019,fail
7770,5/16/2019,fail
7770,5/16/2019,fail
8800,5/16/2019,fail
2283,5/16/2019,fail
8171,5/16/2019,fail
8923,5/16/2019,fail
9655,5/16/2019,fail
10362,5/16/2019,fail
4306,5/16/2019,fail
4306,5/16/2019,fail
166,5/16/2019,fail
832,5/16/2019,fail
832,5/16/2019,fail
8840,5/16/2019,fail
3861,5/16/2019,fail
80,5/16/2019,fail
5888,5/16/2019,fail
8800,5/16/2019,fail
2283,5/16/2019,fail
9655,5/16/2019,fail
166,5/16/2019,fail
3861,5/16/2019,fail
80,5/16/2019,fail
9655,5/16/2019,fail
5888,5/16/2019,fail
10661,5/17/2019,fail
1318,5/17/2019,fail
166,5/17/2019,fail
8597,5/17/2019,fail
945,5/17/2019,fail
4530,5/17/2019,fail
4530,5/17/2019,fail
5141,5/17/2019,fail
7759,5/17/2019,fail
10761,5/17/2019,fail
8800,5/17/2019,fail
2283,5/17/2019,fail
10363,5/17/2019,fail
7770,5/17/2019,fail
8479,5/17/2019,fail
8490,5/17/2019,fail
10363,5/17/2019,fail
3333,5/17/2019,fail
8171,5/17/2019,fail
10529,5/17/2019,fail
9082,5/17/2019,fail
10761,5/17/2019,fail
8169,5/17/2019,fail
8168,5/17/2019,fail
8840,6/6/2019,fail
1865,6/6/2019,fail
10363,6/21/2019,fail
10751,6/21/2019,fail
8680,6/21/2019,fail
10751,6/21/2019,fail
4283,7/23/2019,fail
4530,7/16/2019,fail
8840,7/16/2019,fail
9655,7/16/2019,fail
2458,7/16/2019,fail
7766,7/16/2019,fail
38,7/16/2019,fail
4305,7/16/2019,fail
4530,7/16/2019,fail
9143,7/16/2019,fail
8840,7/16/2019,fail
4781,7/23/2019,fail
80,7/16/2019,fail
3907,7/16/2019,fail
9143,7/16/2019,fail
9113,7/16/2019,fail
6724,7/16/2019,fail
3907,7/16/2019,fail
4302,7/23/2019,fail
8490,7/23/2019,fail
4530,7/29/2019,fail
5956,7/29/2019,fail
1083,7/23/2019,fail
9655,7/24/2019,fail
752,7/24/2019,fail
10363,7/24/2019,fail
80,7/24/2019,fail
6724,7/24/2019,fail
1083,7/24/2019,fail
537,7/25/2019,fail
8800,6/26/2019,fail
8680,6/26/2019,fail
945,6/26/2019,fail
8800,6/26/2019,fail
80,6/26/2019,fail
537,6/26/2019,fail
752,6/26/2019,fail
7759,6/26/2019,fail
8479,6/26/2019,fail
1085,6/26/2019,fail
4444,6/26/2019,fail
4305,6/26/2019,fail
8479,6/26/2019,fail
4506,6/26/2019,fail
6879,6/25/2019,fail
8479,6/25/2019,fail
9655,6/25/2019,fail
9655,6/25/2019,fail
8490,6/25/2019,fail
10780,6/25/2019,fail
7069,6/25/2019,fail
6899,6/25/2019,fail
8800,6/25/2019,fail
8490,6/25/2019,fail
10529,6/25/2019,fail
10529,6/25/2019,fail
8479,6/25/2019,fail
7069,6/25/2019,fail
6899,6/25/2019,fail
12230,6/25/2019,fail
6899,7/23/2019,fail
9655,7/24/2019,fail
9242,7/24/2019,fail
80,7/24/2019,fail
6941,7/25/2019,fail
7003,6/27/2019,fail
8479,6/27/2019,fail
9429,6/27/2019,fail
9429,6/27/2019,fail
10363,6/27/2019,fail
9655,6/27/2019,fail
5873,6/27/2019,fail
9655,6/27/2019,fail
8049,6/27/2019,fail
9707,6/27/2019,fail
10363,6/27/2019,fail
8479,6/27/2019,fail
8049,6/27/2019,fail
10661,6/27/2019,fail
2642,6/27/2019,fail
1318,6/27/2019,fail
4707,6/27/2019,fail
4707,6/27/2019,fail
4530,6/28/2019,fail
4530,6/28/2019,fail
10661,6/28/2019,fail
619,6/28/2019,fail
5873,6/28/2019,fail
619,6/28/2019,fail
6899,6/28/2019,fail
7069,6/28/2019,fail
4707,6/28/2019,fail
537,6/28/2019,fail
5861,6/28/2019,fail
5873,6/28/2019,fail
305,6/29/2019,fail
3861,6/30/2019,fail
166,7/1/2019,fail
13655,6/29/2022,fail
8479,7/1/2019,fail
8490,7/1/2019,fail
9707,7/1/2019,fail
832,7/1/2019,fail
7759,7/1/2019,fail
829,7/24/2019,fail
8680,7/24/2019,fail
12230,7/1/2019,fail
4530,7/29/2019,fail
9680,7/29/2019,fail
6899,7/1/2019,fail
7069,7/1/2019,fail
832,7/1/2019,fail
4302,7/1/2019,fail
832,7/1/2019,fail
4283,7/1/2019,fail
832,7/1/2019,fail
4302,7/1/2019,fail
7069,7/1/2019,fail
6899,7/1/2019,fail
2846,7/1/2019,fail
12230,7/29/2019,fail
12230,7/1/2019,fail
829,7/24/2019,fail
11093,7/24/2019,fail
166,7/24/2019,fail
3596,7/24/2019,fail
9113,7/25/2019,fail
832,7/25/2019,fail
7069,7/29/2019,fail
6899,7/29/2019,fail
9429,7/29/2019,fail
80,7/29/2019,fail
4530,7/29/2019,fail
4305,7/29/2019,fail
9429,7/29/2019,fail
3907,7/29/2019,fail
1083,7/29/2019,fail
5956,7/29/2019,fail
8049,7/2/2019,fail
6879,7/2/2019,fail
8840,7/2/2019,fail
9143,7/2/2019,fail
80,7/2/2019,fail
619,7/2/2019,fail
4302,7/2/2019,fail
832,7/2/2019,fail
9143,7/2/2019,fail
1318,7/2/2019,fail
80,7/2/2019,fail
832,7/2/2019,fail
832,7/2/2019,fail
10363,7/2/2019,fail
8049,7/2/2019,fail
6879,7/2/2019,fail
8839,7/2/2019,fail
8840,7/2/2019,fail
80,7/3/2019,fail
362,7/3/2019,fail
832,7/3/2019,fail
3868,7/3/2019,fail
1318,7/3/2019,fail
4444,7/3/2019,fail
166,7/3/2019,fail
5269,7/3/2019,fail
80,7/3/2019,fail
65,7/3/2019,fail
945,7/5/2019,fail
4506,7/5/2019,fail
752,7/5/2019,fail
80,7/5/2019,fail
80,7/5/2019,fail
752,7/5/2019,fail
80,7/5/2019,fail
1085,7/5/2019,fail
12230,7/2/2019,fail
4444,7/6/2019,fail
5220,7/6/2019,fail
10293,7/6/2019,fail
3861,7/7/2019,fail
4305,7/7/2019,fail
4305,7/7/2019,fail
7019,7/7/2019,fail
7019,7/7/2019,fail
5220,7/7/2019,fail
1254,7/8/2019,fail
832,7/8/2019,fail
9429,7/8/2019,fail
9429,7/8/2019,fail
832,7/8/2019,fail
8479,7/8/2019,fail
8490,7/8/2019,fail
7008,7/8/2019,fail
3861,7/8/2019,fail
3861,7/8/2019,fail
10980,7/8/2019,fail
10980,7/8/2019,fail
7069,7/8/2019,fail
6899,7/8/2019,fail
80,7/8/2019,fail
80,7/8/2019,fail
80,7/8/2019,fail
10529,7/8/2019,fail
10529,7/8/2019,fail
10529,7/9/2019,fail
80,7/9/2019,fail
9526,7/9/2019,fail
9655,7/9/2019,fail
80,7/9/2019,fail
80,7/9/2019,fail
832,7/9/2019,fail
9655,7/9/2019,fail
6724,7/9/2019,fail
4305,7/9/2019,fail
10980,7/9/2019,fail
832,7/9/2019,fail
10529,7/9/2019,fail
5222,9/8/2019,fail
2283,7/17/2019,fail
7942,7/17/2019,fail
9655,7/17/2019,fail
3861,7/17/2019,fail
3907,7/17/2019,fail
6899,7/17/2019,fail
4283,7/17/2019,fail
4283,7/18/2019,fail
537,7/17/2019,fail
5269,7/17/2019,fail
80,7/17/2019,fail
9143,7/17/2019,fail
9113,7/17/2019,fail
8490,7/18/2019,fail
80,7/18/2019,fail
10529,7/18/2019,fail
11088,7/18/2019,fail
8479,7/18/2019,fail
8490,7/18/2019,fail
4444,7/25/2019,fail
80,7/17/2019,fail
9491,7/17/2019,fail
7069,7/17/2019,fail
10472,7/17/2019,fail
10917,7/17/2019,fail
3765,7/18/2019,fail
38,7/18/2019,fail
752,7/18/2019,fail
10362,7/18/2019,fail
832,7/18/2019,fail
9634,7/17/2019,fail
832,7/18/2019,fail
10363,7/18/2019,fail
8479,7/18/2019,fail
5861,7/18/2019,fail
38,7/25/2019,fail
13655,6/29/2022,fail
832,7/18/2019,fail
38,7/18/2019,fail
7069,7/29/2019,fail
6899,7/29/2019,fail
4305,7/29/2019,fail
8490,7/29/2019,fail
166,7/18/2019,fail
9655,7/18/2019,fail
832,7/25/2019,fail
10362,7/25/2019,fail
9655,7/18/2019,fail
4530,7/10/2019,fail
3861,7/10/2019,fail
80,7/10/2019,fail
9780,7/10/2019,fail
80,7/10/2019,fail
80,7/10/2019,fail
9655,7/10/2019,fail
10661,7/10/2019,fail
11037,7/10/2019,fail
4305,7/10/2019,fail
10980,7/10/2019,fail
4312,7/10/2019,fail
4306,7/10/2019,fail
8479,7/10/2019,fail
4302,7/10/2019,fail
4305,7/10/2019,fail
10980,7/10/2019,fail
9680,7/25/2019,fail
7759,7/25/2019,fail
11090,7/25/2019,fail
166,7/25/2019,fail
8490,7/25/2019,fail
8490,7/25/2019,fail
10363,7/25/2019,fail
7019,7/25/2019,fail
9429,7/25/2019,fail
11093,7/25/2019,fail
11090,7/25/2019,fail
4302,7/10/2019,fail
9655,7/29/2019,fail
9475,7/25/2019,fail
1318,7/25/2019,fail
166,7/25/2019,fail
4305,7/25/2019,fail
1083,7/25/2019,fail
9655,7/25/2019,fail
1083,7/25/2019,fail
6994,7/29/2019,fail
5861,7/29/2019,fail
7766,7/29/2019,fail
945,7/30/2019,fail
8813,7/30/2019,fail
5956,7/30/2019,fail
9475,7/29/2019,fail
80,7/29/2019,fail
9655,7/29/2019,fail
80,7/30/2019,fail
305,7/30/2019,fail
38,7/30/2019,fail
5956,7/30/2019,fail
80,7/30/2019,fail
10917,7/30/2019,fail
5269,7/30/2019,fail
80,7/30/2019,fail
5956,7/30/2019,fail
9201,7/30/2019,fail
7019,7/30/2019,fail
3156,7/10/2019,fail
5861,7/10/2019,fail
2283,7/10/2019,fail
8479,7/19/2019,fail
305,7/19/2019,fail
8490,7/19/2019,fail
10980,7/19/2019,fail
2375,7/25/2019,fail
6724,7/25/2019,fail
11093,7/25/2019,fail
9475,7/25/2019,fail
7019,7/25/2019,fail
80,7/25/2019,fail
6559,7/10/2019,fail
10980,7/19/2019,fail
2375,7/19/2019,fail
80,7/19/2019,fail
9634,7/19/2019,fail
9201,7/25/2019,fail
38,7/25/2019,fail
467,7/25/2019,fail
5956,7/25/2019,fail
9201,7/25/2019,fail
7008,7/25/2019,fail
9655,7/25/2019,fail
10917,7/27/2019,fail
5269,7/27/2019,fail
5956,7/27/2019,fail
80,7/27/2019,fail
4444,7/27/2019,fail
80,7/27/2019,fail
4444,7/27/2019,fail
3861,7/10/2019,fail
8479,7/10/2019,fail
4530,7/10/2019,fail
829,7/19/2019,fail
1085,7/19/2019,fail
3907,7/19/2019,fail
80,7/19/2019,fail
10980,7/19/2019,fail
829,7/19/2019,fail
5956,7/27/2019,fail
4305,7/30/2019,fail
9655,7/30/2019,fail
9655,7/30/2019,fail
9697,9/8/2019,fail
11342,9/14/2019,fail
38,9/14/2019,fail
80,9/14/2019,fail
5269,9/14/2019,fail
4530,9/14/2019,fail
9655,9/14/2019,fail
6581,9/14/2019,fail
4530,9/15/2019,fail
2890,9/15/2019,fail
2890,9/15/2019,fail
10363,9/15/2019,fail
5944,9/15/2019,fail
10363,9/15/2019,fail
4530,9/15/2019,fail
80,9/15/2019,fail
11426,9/15/2019,fail
5861,9/15/2019,fail
4306,7/30/2019,fail
9655,7/30/2019,fail
13655,7/2/2022,fail
8490,7/31/2019,fail
9655,7/31/2019,fail
5025,7/31/2019,fail
9201,7/31/2019,fail
5220,7/31/2019,fail
4444,7/31/2019,fail
80,7/31/2019,fail
5956,7/31/2019,fail
10529,7/31/2019,fail
9475,7/31/2019,fail
10661,7/31/2019,fail
2458,7/31/2019,fail
80,7/31/2019,fail
5956,7/31/2019,fail
80,7/31/2019,fail
5956,7/31/2019,fail
11090,7/31/2019,fail
945,7/31/2019,fail
80,9/15/2019,fail
5861,9/15/2019,fail
10917,9/16/2019,fail
10917,9/16/2019,fail
5873,9/16/2019,fail
11090,9/16/2019,fail
9491,9/16/2019,fail
2283,9/16/2019,fail
8490,9/16/2019,fail
5070,9/8/2019,fail
2283,9/8/2019,fail
5222,9/14/2019,fail
4305,9/14/2019,fail
5861,9/14/2019,fail
752,9/14/2019,fail
8490,7/31/2019,fail
5222,8/1/2019,fail
8840,8/1/2019,fail
832,8/1/2019,fail
10917,8/1/2019,fail
80,8/1/2019,fail
5956,8/1/2019,fail
7766,8/1/2019,fail
467,8/1/2019,fail
832,8/1/2019,fail
9475,8/1/2019,fail
3063,8/1/2019,fail
305,8/1/2019,fail
2283,8/1/2019,fail
2283,8/1/2019,fail
10529,8/1/2019,fail
945,8/1/2019,fail
3063,8/1/2019,fail
305,8/1/2019,fail
7759,8/1/2019,fail
7766,8/1/2019,fail
5861,8/1/2019,fail
80,8/1/2019,fail
5956,8/1/2019,fail
8171,8/2/2019,fail
6899,8/2/2019,fail
7069,8/2/2019,fail
8490,8/2/2019,fail
8479,8/2/2019,fail
4506,8/2/2019,fail
8490,8/2/2019,fail
8479,8/2/2019,fail
7151,8/2/2019,fail
5861,8/2/2019,fail
5956,8/2/2019,fail
4444,8/2/2019,fail
752,8/2/2019,fail
5222,8/2/2019,fail
10529,8/2/2019,fail
10363,8/2/2019,fail
467,8/2/2019,fail
4444,8/2/2019,fail
10363,8/2/2019,fail
80,8/2/2019,fail
5956,8/2/2019,fail
5222,8/4/2019,fail
467,8/4/2019,fail
2890,8/4/2019,fail
2890,8/4/2019,fail
10825,8/4/2019,fail
10825,8/4/2019,fail
9201,8/4/2019,fail
9491,8/4/2019,fail
9113,8/4/2019,fail
7562,8/4/2019,fail
9113,8/5/2019,fail
9655,8/5/2019,fail
9655,8/5/2019,fail
80,8/5/2019,fail
5956,8/5/2019,fail
10917,8/5/2019,fail
5269,8/5/2019,fail
8840,8/5/2019,fail
6899,8/5/2019,fail
7069,8/5/2019,fail
38,8/5/2019,fail
752,8/5/2019,fail
10363,8/5/2019,fail
4506,8/5/2019,fail
80,8/5/2019,fail
5956,8/5/2019,fail
38,8/5/2019,fail
2458,8/5/2019,fail
7008,8/6/2019,fail
9985,8/6/2019,fail
8680,8/6/2019,fail
2375,8/6/2019,fail
38,8/6/2019,fail
7766,8/6/2019,fail
4444,8/6/2019,fail
5956,8/6/2019,fail
80,8/6/2019,fail
10363,8/6/2019,fail
5956,8/6/2019,fail
80,8/6/2019,fail
38,8/6/2019,fail
6899,8/7/2019,fail
7069,8/7/2019,fail
9985,8/7/2019,fail
5956,8/7/2019,fail
80,8/7/2019,fail
6372,8/7/2019,fail
81,8/7/2019,fail
1704,8/7/2019,fail
7069,8/7/2019,fail
6899,8/7/2019,fail
9655,8/7/2019,fail
4530,8/7/2019,fail
80,8/7/2019,fail
5956,8/7/2019,fail
4305,8/7/2019,fail
945,8/8/2019,fail
305,8/8/2019,fail
8479,8/8/2019,fail
832,8/8/2019,fail
80,8/8/2019,fail
5956,8/8/2019,fail
3408,8/8/2019,fail
832,8/8/2019,fail
1704,8/8/2019,fail
